Kingdom,Phylum,Class,Order,Family,Genus,Species,Common_name,female_maturity_days,male_maturity_days,gestation_incubation_days,weaning_days,litter_clutch_size,litters_clutches_per_year,inter_repro_interval_days,birth_wt_g,weaning_wt_g,adult_wt_g,growth_rate_1_over_days,max_longevity_years,Source,data_quality,body_mass_g,temperature_K
Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,adustus,Side-striped jackal,274,274,64,42,4,2,NA,NA,NA,10250,NA,13.7,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,aureus,Golden jackal,334,334,63,75,3,1,365,207.5,NA,11000,NA,18.8,671,acceptable,NA,311.95
Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,familiaris,Domestic dog,510,510,63,NA,6,NA,NA,NA,NA,40000,0.0244,24,"J. Veronica Kiklevich, pers. comm.",acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,latrans,Coyote,274,274,63,60,6,1,365,250,1517,13250,0.0183,21.8,671,acceptable,10148.9,310.15
Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,lupus,Gray wolf,669,669,62,47,6,0.8,365,450,5250,26625,0.0177,20.6,671,high,NA,311.45
Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,mesomelas,Black-backed jackal,309,251,60,60,4,1,274,159,NA,10250,0.0149,16.7,671,acceptable,7720,311.15
Animalia,Chordata,Mammalia,Carnivora,Canidae,Cerdocyon,thous,Crab-eating fox,274,274,55,90,4,1.9,243,140,NA,6500,0.0166,12.7,671,acceptable,5444,311.35
Animalia,Chordata,Mammalia,Carnivora,Canidae,Chrysocyon,brachyurus,Maned wolf,730,NA,64,227,3,NA,NA,368,NA,21500,0.0116,16.8,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Canidae,Cuon,alpinus,Dhole,365,365,61,58,5,1,365,275,2350,15750,NA,16.1,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Canidae,Lycalopex,culpaeus,Culpeo,365,NA,61,61,4,1,365,168,NA,13000,NA,13.1,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Canidae,Lycalopex,griseus,Argentinian gray fox,NA,NA,56,NA,4.2,NA,NA,NA,NA,3990,NA,10.9,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Canidae,Lycalopex,gymnocercus,Pampas fox,304,NA,57,NA,4,NA,365,NA,NA,8500,NA,13.7,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Canidae,Lycalopex,sechurae,Sechuran fox,NA,NA,NA,NA,NA,NA,NA,NA,NA,4000,NA,9.9,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Canidae,Lycalopex,vetulus,Hoary fox,NA,NA,NA,NA,3,NA,365,NA,NA,5350,NA,12.6,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Canidae,Lycaon,pictus,African wild dog,639,639,72,91,8,1,362,318,NA,26500,NA,17,671,high,8750,NA
Animalia,Chordata,Mammalia,Carnivora,Canidae,Nyctereutes,procyonoides,Raccoon dog,304,304,61,47,6,1,365,75,825,6500,NA,16.6,671,acceptable,NA,311.15
Animalia,Chordata,Mammalia,Carnivora,Canidae,Otocyon,megalotis,Bat-eared fox,365,NA,68,105,4,2,182,122,NA,4150,NA,17,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Canidae,Speothos,venaticus,Bush dog,304,365,68,101,4,2,249,160,NA,6000,NA,14.1,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Canidae,Urocyon,cinereoargenteus,Gray fox,345,365,57,55,4,1,365,95,519.7,4750,0.0127,16.2,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,corsac,Corsac fox,504,NA,53,28,4.7,NA,365,62.5,NA,2700,NA,13,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,lagopus,Arctic fox,304,304,52,51,9,1,365,70,NA,5200,NA,16.3,671,acceptable,3600,311.75
Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,macrotis,Kit fox,NA,NA,54,NA,4,NA,365,40,NA,2500,NA,15.8,671,acceptable,1769,311.15
Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,pallida,Pale fox,NA,NA,52,NA,4,NA,NA,75,NA,2800,NA,16,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,rueppellii,Ruppell's sand fox,NA,NA,NA,NA,2,NA,NA,NA,NA,3200,NA,14.3,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,velox,Swift fox,365,365,55,46,4.5,1,365,39.65,NA,2400,0.0315,15.9,671,acceptable,1769,NA
Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,vulpes,Red fox,304,304,52,48,5,1,365,100,1397,4131.7,0.0177,21.3,671,acceptable,4580.3,311.85
Animalia,Chordata,Mammalia,Carnivora,Canidae,Vulpes,zerda,Fennec,274,274,51,66,2.2,1,365,26.28,NA,1250,NA,16.3,671,acceptable,1159.2,311.95
Animalia,Chordata,Mammalia,Carnivora,Eupleridae,Cryptoprocta,ferox,Fossa,1496,NA,90,129,3,1,NA,100,NA,9500,0.0038,23.1,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Eupleridae,Fossa,fossana,Malagasy civet,728,NA,82,76,1,NA,365,67.5,NA,1540,NA,21.4,671,acceptable,2260,311.05
Animalia,Chordata,Mammalia,Carnivora,Eupleridae,Galidia,elegans,Ring-tailed mongoose,737,NA,72,60,1,1,365,50,183,800,0.0093,26,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Felidae,Acinonyx,jubatus,Cheetah,456,456,88,107,3,0.7,537,489,1940,53500,NA,20.5,671,high,38446.1,312.15
Animalia,Chordata,Mammalia,Carnivora,Felidae,Caracal,caracal,Caracal,456,456,74,122,3,NA,365,165,NA,16000,0.0096,20.3,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Felidae,Catopuma,temminckii,Asiatic golden cat,639,NA,95,NA,1,NA,NA,250,NA,13500,NA,23,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Felidae,Felis,chaus,Jungle cat,335,NA,60,90,3,2,112,131,2212.5,10000,0.0165,20,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Felidae,Felis,manul,Pallas' cat,365,NA,72,NA,4.1,NA,NA,89,NA,3500,NA,15.9,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Felidae,Felis,margarita,Sand cat,274,NA,67,NA,4.5,2,198,55.5,NA,2750,0.0255,13.9,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Felidae,Felis,nigripes,Black-footed cat,445,434,66,NA,2,4,228,72.4,NA,2125,NA,15.6,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Felidae,Felis,silvestris,Wild cat,304,304,64,87,3.7,2.3,114,100,643,5500,0.0113,19,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,colocolo,Colocolo,NA,NA,NA,NA,2.5,NA,NA,NA,NA,2950,NA,19.6,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,geoffroyi,Geoffroy's cat,479,NA,75,68,2,1.3,240,93.2,NA,4000,NA,23,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,pardalis,Ocelot,600,600,77,106,2,1,452,255.5,3400,8800,NA,28.2,671,acceptable,10500,311.15
Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,tigrinus,Little spotted cat,NA,NA,75,56,1.5,NA,NA,NA,NA,2250,NA,21.9,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Felidae,Leopardus,wiedii,Margay,659,NA,81,56,1.5,NA,NA,166.5,785.1,3666.7,NA,24,671,acceptable,3600,311.55
Animalia,Chordata,Mammalia,Carnivora,Felidae,Leptailurus,serval,Serval,821,NA,70,128,2.5,2.5,176,263,NA,13350,NA,22.4,671,high,1012,NA
Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,canadensis,Canada lynx,498,573,63,152,3.5,1,365,204,NA,10100,NA,26.8,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,lynx,Eurasian lynx,639,1004,66,87,2,1,365,246.5,1860,23000,0.0097,23.7,671,high,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Felidae,Lynx,rufus,Bobcat,365,730,65,65,3,0.9,365,265,1190,8600,0.0068,32.3,671,acceptable,9400,NA
Animalia,Chordata,Mammalia,Carnivora,Felidae,Neofelis,nebulosa,Clouded leopard,730,1095,89,130,2,NA,NA,170,5427.5,19500,NA,19.8,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,leo,Lion,1095,1095,109,216,3,1,649,1300,8480,175000,0.0035,27,671,high,98000,311.05
Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,onca,Jaguar,730,730,99,126,2,0.5,365,820,5033.5,81150,0.0072,28,671,high,50400,310.15
Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,pardus,Leopard,937,771,97,110,2,1.25,444,550,1940,53750,0.0079,27.3,671,high,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Felidae,Panthera,tigris,Tiger,1268,1415,105,121,2.5,0.4,750,1190,11003,119700,NA,26.3,671,high,137900,310.65
Animalia,Chordata,Mammalia,Carnivora,Felidae,Prionailurus,bengalensis,Leopard cat,365,NA,62,45,2.5,NA,163,96,620,5000,NA,17,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Felidae,Prionailurus,planiceps,Flat-headed cat,NA,NA,56,NA,NA,NA,NA,NA,NA,6750,NA,14,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Felidae,Prionailurus,rubiginosus,Rusty-spotted cat,NA,NA,68,NA,2.5,NA,NA,NA,NA,1350,NA,17.9,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Felidae,Prionailurus,viverrinus,Fishing cat,NA,NA,72,182,2,NA,NA,170,NA,10650,NA,17.2,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Felidae,Profelis,aurata,African golden cat,NA,NA,81,NA,2,NA,NA,248.33,NA,10650,NA,21,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,concolor,Cougar,912,912,92,90,2.5,0.45,786,400,3500,63000,0.0061,23.8,671,acceptable,37200,310.75
Animalia,Chordata,Mammalia,Carnivora,Felidae,Puma,yagouaroundi,Jaguarundi,803,NA,73,NA,2,2,182,NA,NA,7000,NA,18.6,671,acceptable,8400,311.55
Animalia,Chordata,Mammalia,Carnivora,Felidae,Uncia,uncia,Snow leopard,730,730,96,77,2,1,365,475,7500,50000,NA,21.2,671,high,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Atilax,paludinosus,Marsh mongoose,NA,255,76,36,2,2,182,100,550,3300,NA,20.8,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Bdeogale,nigripes,Black-footed mongoose,NA,NA,NA,NA,1,NA,NA,NA,NA,2000,NA,15.8,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Crossarchus,obscurus,Long-nosed cusimanse,274,274,58,23,4,2.5,122,9.8,NA,790,NA,13.3,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Cynictis,penicillata,Yellow mongoose,730,NA,56,61,2,2,365,NA,NA,598.5,NA,15.2,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Galerella,pulverulenta,Cape gray mongoose,NA,NA,61,58,2.6,NA,NA,20.2,NA,650,NA,11.7,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Galerella,sanguinea,Slender mongoose,365,365,65,55,2,2,182,NA,NA,500,NA,12.6,671,acceptable,519.6,311.85
Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Helogale,parvula,Dwarf mongoose,456,NA,55,21,3,2.25,142,NA,NA,274.8,NA,18,671,high,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Herpestes,edwardsi,Indian gray mongoose,NA,NA,59,NA,2.6,3.3,110,NA,NA,1000,NA,12.3,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Herpestes,javanicus,Javan mongoose,301,122,49,50,2,2,151,25.92,275,800,NA,16.6,671,acceptable,611,312.95
Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Herpestes,smithii,Ruddy mongoose,NA,NA,NA,NA,2.5,NA,NA,NA,NA,1702.5,NA,17.8,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Herpestes,urva,Crab-eating mongoose,NA,NA,66,NA,3,NA,NA,NA,NA,1863.2,NA,13.3,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Herpestes,vitticollis,Striped-necked mongoose,NA,NA,NA,NA,2.5,NA,NA,NA,NA,2250,NA,12.8,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Ichneumia,albicauda,White-tailed mongoose,NA,NA,NA,274,2.3,NA,NA,NA,NA,3500,NA,14.8,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Mungos,mungo,Banded mongoose,289,NA,60,NA,2.5,2,365,39,NA,1331.5,NA,17.4,671,high,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Herpestidae,Suricata,suricatta,Meerkat,365,365,77,44,4,1,365,29,225.5,776,0.0161,20.6,671,high,850,309.45
Animalia,Chordata,Mammalia,Carnivora,Hyaenidae,Crocuta,crocuta,Spotted hyena,1095,639,110,265,2,1,449,1390,14500,63000,0.0056,41.1,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Hyaenidae,Hyaena,brunnea,Brown hyena,1000,NA,92,342,2.5,0.4,511,688,27400,42250,NA,31.9,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Hyaenidae,Hyaena,hyaena,Striped hyena,800,800,90,279,2.5,NA,237,700,NA,40000,NA,25,671,acceptable,34300,310.15
Animalia,Chordata,Mammalia,Carnivora,Hyaenidae,Proteles,cristata,Aardwolf,NA,NA,84,132,2.5,NA,NA,275,NA,10000,NA,20,671,acceptable,7902.6,309.55
Animalia,Chordata,Mammalia,Carnivora,Mephitidae,Conepatus,chinga,Molina's hog-nosed skunk,NA,NA,NA,NA,NA,NA,NA,NA,NA,3400,NA,10,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Mephitidae,Conepatus,leuconotus,Hog-nosed skunk,319,319,56,NA,3.4,1.5,182,NA,NA,1900,NA,10.2,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Striped skunk,335,335,63,60,5,1,365,33.5,493.5,3500,0.0143,13.9,671,acceptable,NA,309.6
Animalia,Chordata,Mammalia,Carnivora,Mephitidae,Spilogale,putorius,Eastern spotted skunk,152,152,31,50,5,1.5,243,9.5,160,600,0.0311,10.5,671,acceptable,624,309.55
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Aonyx,capensis,African clawless otter,365,365,63,53,2.5,NA,NA,1050,3360,23500,NA,14.2,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Aonyx,cinereus,Oriental small-clawed otter,NA,NA,63,81,1.42,2,182,57,NA,3000,NA,23,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Arctonyx,collaris,Hog badger,NA,NA,42,104,3,NA,NA,58,NA,10500,NA,15.8,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Eira,barbara,Tayra,700,183,66,75,2,NA,NA,83,1708,4500,0.0159,22.3,671,acceptable,2950,311.55
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Enhydra,lutris,Sea otter,974,1369,140,175,1,0.8,548,1868,13425,25850,NA,27,671,acceptable,26832.8,310.65
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Galictis,cuja,Lesser grison,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,NA,10.2,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Galictis,vittata,Greater grison,NA,NA,40,NA,2,NA,NA,NA,NA,2300,NA,12.5,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Gulo,gulo,Wolverine,710,776,35,87,3,0.5,639,95,NA,16333.3,0.0182,19.5,671,acceptable,12700,310.15
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Hydrictis,maculicollis,Spotted-necked otter,NA,NA,61,NA,2,NA,365,NA,NA,4000,NA,22.9,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Ictonyx,striatus,Striped polecat,304,393,36,79,2,1,365,15,170,910,0.0361,14,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lontra,canadensis,Northern river otter,730,730,62,122,2.5,0.9,365,140,1510,9000,NA,27,671,acceptable,NA,311.55
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Lutra,lutra,European otter,548,548,61,55,2,1,365,110.5,NA,6750,NA,18.2,671,acceptable,10000,311.25
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,americana,American marten,365,365,28,46,3,1,365,30,392,884,NA,17.8,671,acceptable,966.5,311.15
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,flavigula,Yellow-throated marten,NA,NA,150,NA,2.5,NA,182,57.5,NA,2500,NA,16,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,foina,Beech marten,548,730,30,66,3.5,1,365,30,NA,1700,NA,18.2,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,martes,European pine marten,456,426,28,59,4,1,365,30,680,1300,NA,18.2,671,acceptable,920,310.15
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,pennanti,Fisher,365,365,45,66,2.5,1,365,35,NA,3175,NA,14.3,671,acceptable,NA,311.65
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Martes,zibellina,Sable,456,456,30,56,3,NA,NA,30,600,1066.7,NA,18.4,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Meles,meles,Old World badger,365,365,49,90,3,1,365,80,NA,13000,0.0196,18.6,671,acceptable,11050,310.15
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mellivora,capensis,Honey badger,NA,NA,180,NA,2,2,182,210,NA,10000,NA,31.3,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Melogale,moschata,Chinese ferret-badger,NA,NA,NA,NA,2.5,NA,NA,NA,NA,672,NA,19,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,erminea,Ermine,95,365,43,45,6.77,1,365,2.3,26.6,110.3,NA,12.5,671,acceptable,125.5,312.75
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,eversmanii,Steppe polecat,319,319,36,51,9.4,1,365,5.73,NA,1350,NA,9.1,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,frenata,Long-tailed weasel,162,365,25,37,6.2,1,365,3.1,34.6,150.6,NA,8.8,671,acceptable,225,312.15
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,lutreola,European mink,323,323,54,57,4,NA,365,8,NA,590,NA,8.4,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,nigripes,Black-footed ferret,365,365,43,NA,3,NA,365,7.4,NA,1021,NA,9.4,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,nivalis,Least weasel,120,120,36,39,5,1.5,200,2.6,43.5,46.9,0.0546,9.1,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,putorius,European polecat,312,322,42,63,7.5,1.5,140,9.5,NA,809,0.0328,11.1,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Mustela,sibirica,Siberian weasel,NA,NA,29,60,6,NA,NA,NA,NA,565,NA,8.8,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Neovison,vison,American mink,334,371,42,49,4.5,1,365,8.5,110,925,0.0266,11.4,671,acceptable,660,312.15
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Pteronura,brasiliensis,Giant otter,730,NA,68,122,1.5,1,365,204.25,NA,24000,NA,17.3,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Taxidea,taxus,American badger,183,441,41,56,3,0.7,365,93.5,3000,8000,NA,25,671,acceptable,9000,311.15
Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Vormela,peregusna,Marbled polecat,91,NA,61,30,5.76,NA,365,NA,NA,542.5,NA,8.8,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Nandiniidae,Nandinia,binotata,African palm civet,1095,1095,64,64,2,2,182,55,NA,1900,NA,21,671,acceptable,4270,310.55
Animalia,Chordata,Mammalia,Carnivora,Otariidae,Arctocephalus,australis,South American fur seal,1095,2556,236,411,1,1,365,4250,NA,110000,NA,30.6,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Otariidae,Arctocephalus,pusillus,South African fur seal,1276,1643,368,354,1,1,365,6200,26150,127551,NA,32.1,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Otariidae,Eumetopias,jubatus,Steller sea lion,1780,2420,274,279,1,1,365,19000,106610,415000,NA,32.8,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Otariidae,Neophoca,cinerea,Australian sea lion,1095,2191,258,570,1,0.69,540,7075,59724,190000,NA,24.1,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Otariidae,Otaria,flavescens,Southern sea lion,1461,2191,357,365,1,1,365,12500,NA,207500,NA,29,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Otariidae,Zalophus,californianus,California sea lion,1095,1826,259,315,1.2,0.5,730,7000,25000,180000,NA,35.7,671,high,NA,311.25
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Halichoerus,grypus,Gray seal,1460,1887,240,19,1,0.9,365,14000,41450,268000,NA,42.9,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,vitulina,Harbor seal,1095,1460,253,30,1,1,365,11000,23945,115000,0.0013,47.6,671,acceptable,27400,309.85
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Pusa,hispida,Ringed seal,1826,2191,251,53,1,1,365,6000,14000,90000,NA,46,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Phocidae,Pusa,sibirica,Baikal seal,2129,2557,273,68,1.02,1,365,3000,66900,90000,NA,56,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Procyonidae,Bassaricyon,alleni,Allen's olingo,NA,NA,NA,NA,NA,NA,NA,NA,NA,1235,NA,25.2,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Procyonidae,Bassaricyon,gabbii,Olingo,685,594,73,NA,1,NA,NA,55,NA,1235,NA,21.8,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Procyonidae,Bassariscus,astutus,Ringtail,300,300,52,42,3,1,365,30,258.7,1015,0.0215,19,671,acceptable,NA,310.75
Animalia,Chordata,Mammalia,Carnivora,Procyonidae,Bassariscus,sumichrasti,Cacomistle,300,300,64,NA,2,NA,NA,25,NA,900,NA,24,671,acceptable,1280,311.95
Animalia,Chordata,Mammalia,Carnivora,Procyonidae,Nasua,narica,White-nosed coati,712,712,78,127,4.17,NA,365,140,NA,3750,NA,26.4,671,acceptable,3670,311.75
Animalia,Chordata,Mammalia,Carnivora,Procyonidae,Nasua,nasua,South american coati,730,730,73,86,4,NA,365,140,730,4750,NA,23.7,671,high,3924.3,309.55
Animalia,Chordata,Mammalia,Carnivora,Procyonidae,Potos,flavus,Kinkajou,820,550,115,119,1,1,365,175,NA,3000,0.0102,38.4,671,acceptable,2318,309.25
Animalia,Chordata,Mammalia,Carnivora,Procyonidae,Procyon,cancrivorus,Crab-eating raccoon,365,365,63,NA,3,NA,NA,71,NA,6270,NA,19,671,acceptable,1160,310.15
Animalia,Chordata,Mammalia,Carnivora,Procyonidae,Procyon,lotor,Common raccoon,365,365,63,91,4,1,365,80,1175,6000,0.0153,21,671,acceptable,4842.2,311.15
Animalia,Chordata,Mammalia,Carnivora,Ursidae,Ailuropoda,melanoleuca,Giant panda,2192,2192,48,182,1.5,0.7,548,110,22000,117500,0.0028,36.8,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Ursidae,Helarctos,malayanus,Sun bear,2372,NA,95,90,1,NA,NA,325,NA,46000,NA,35.9,671,acceptable,NA,311.25
Animalia,Chordata,Mammalia,Carnivora,Ursidae,Melursus,ursinus,Sloth bear,1095,1095,198,76,1.5,NA,1095,400,NA,1e+05,NA,33.3,671,acceptable,66957,NA
Animalia,Chordata,Mammalia,Carnivora,Ursidae,Tremarctos,ornatus,Spectacled bear,NA,NA,228,90,1.5,NA,NA,320,NA,109250,NA,39,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Ursidae,Ursus,americanus,American black bear,1278,1278,70,198,2,0.4,730,277.5,14050,154250,0.0029,34,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Ursidae,Ursus,arctos,Brown bear,1313,1313,103,213,2,0.4,852,510,26000,277500,NA,40,671,acceptable,NA,310.45
Animalia,Chordata,Mammalia,Carnivora,Ursidae,Ursus,maritimus,Polar bear,1734,1734,65,303,2,0.4,750,665,27000,475000,0.0022,43.8,671,acceptable,NA,309.95
Animalia,Chordata,Mammalia,Carnivora,Ursidae,Ursus,thibetanus,Asiatic black bear,1095,1095,228,99,2,NA,365,463,NA,103750,NA,39.2,671,acceptable,NA,310.65
Animalia,Chordata,Mammalia,Carnivora,Viverridae,Arctictis,binturong,Binturong,925,840,92,79,2,2,348,318,2100,12250,NA,27,671,acceptable,14280,309.85
Animalia,Chordata,Mammalia,Carnivora,Viverridae,Arctogalidia,trivirgata,Small-toothed palm civet,1095,NA,45,61,2.5,2,182,NA,NA,2250,NA,16.1,671,acceptable,2010,309.35
Animalia,Chordata,Mammalia,Carnivora,Viverridae,Civettictis,civetta,African civet,365,213,65,120,2.5,2.2,221,380.5,1514,13666.7,NA,28,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Viverridae,Genetta,genetta,Small-spotted genet,1479,NA,78,62,2,2,182,77.75,NA,1866.7,0.0059,22.7,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Viverridae,Genetta,maculata,Panther genet,NA,NA,NA,NA,2.3,NA,NA,NA,NA,2225,NA,20,671,acceptable,NA,NA
Animalia,Chordata,Mammalia,Carnivora,Viverridae,Genetta,tigrina,Large-spotted genet,1461,NA,70,59,2.5,2,304,71.5,NA,1820,NA,21.3,671,acceptable,1699,310.15
